'sample interval','V5','MLII'
20297,-0.035,-0.135
20298,-0.030,-0.145
20299,-0.040,-0.150
20300,-0.030,-0.135
20301,-0.020,-0.115
20302,-0.005,-0.125
20303,-0.005,-0.120
20304,-0.020,-0.145
20305,-0.020,-0.140
20306,-0.025,-0.130
20307,-0.005,-0.100
20308,0.010,-0.120
20309,-0.015,-0.125
20310,-0.010,-0.140
20311,-0.020,-0.140
20312,-0.010,-0.120
20313,0.005,-0.120
20314,0.015,-0.125
20315,0.015,-0.125
20316,-0.010,-0.145
20317,-0.020,-0.150
20318,0.000,-0.130
20319,0.010,-0.130
20320,0.035,-0.115
20321,0.035,-0.120
20322,0.025,-0.130
20323,0.015,-0.130
20324,0.020,-0.130
20325,0.020,-0.110
20326,0.055,-0.120
20327,0.045,-0.115
20328,0.045,-0.135
20329,0.035,-0.130
20330,0.040,-0.115
20331,0.055,-0.095
20332,0.075,-0.090
20333,0.060,-0.090
20334,0.060,-0.100
20335,0.055,-0.100
20336,0.055,-0.080
20337,0.085,-0.060
20338,0.105,-0.045
20339,0.115,-0.040
20340,0.110,-0.035
20341,0.105,-0.020
20342,0.110,-0.005
20343,0.125,0.015
20344,0.145,0.025
20345,0.145,0.025
20346,0.135,0.035
20347,0.140,0.050
20348,0.150,0.075
20349,0.170,0.105
20350,0.175,0.125
20351,0.175,0.125
20352,0.160,0.135
20353,0.155,0.145
20354,0.155,0.175
20355,0.175,0.210
20356,0.195,0.210
20357,0.195,0.210
20358,0.175,0.220
20359,0.165,0.220
20360,0.160,0.225
20361,0.160,0.250
20362,0.170,0.240
20363,0.170,0.225
20364,0.140,0.220
20365,0.115,0.210
20366,0.105,0.200
20367,0.110,0.205
20368,0.115,0.205
20369,0.085,0.175
20370,0.065,0.155
20371,0.035,0.140
20372,0.030,0.130
20373,0.025,0.135
20374,0.030,0.130
20375,0.010,0.115
20376,-0.005,0.090
20377,-0.025,0.070
20378,-0.025,0.075
20379,-0.015,0.080
20380,-0.025,0.075
20381,-0.025,0.065
20382,-0.040,0.045
20383,-0.070,0.045
20384,-0.070,0.050
20385,-0.055,0.055
20386,-0.040,0.055
20387,-0.060,0.045
20388,-0.065,0.020
20389,-0.085,0.020
20390,-0.080,0.020
20391,-0.075,0.055
20392,-0.070,0.045
20393,-0.065,0.040
20394,-0.085,0.015
20395,-0.095,0.020
20396,-0.095,0.030
20397,-0.080,0.035
20398,-0.070,0.045
20399,-0.070,0.035
20400,-0.085,0.015
20401,-0.095,0.020
20402,-0.100,0.030
20403,-0.090,0.035
20404,-0.065,0.040
20405,-0.070,0.020
20406,-0.090,0.015
20407,-0.100,0.010
20408,-0.100,0.005
20409,-0.085,0.010
20410,-0.085,0.000
20411,-0.100,-0.005
20412,-0.110,-0.020
20413,-0.135,-0.020
20414,-0.125,-0.015
20415,-0.110,-0.005
20416,-0.110,0.005
20417,-0.115,0.000
20418,-0.125,-0.035
20419,-0.130,-0.020
20420,-0.125,-0.015
20421,-0.105,-0.010
20422,-0.100,-0.010
20423,-0.090,-0.025
20424,-0.130,-0.030
20425,-0.135,-0.020
20426,-0.135,-0.010
20427,-0.120,-0.005
20428,-0.090,0.000
20429,-0.090,-0.015
20430,-0.105,-0.035
20431,-0.135,-0.030
20432,-0.125,-0.020
20433,-0.105,-0.015
20434,-0.080,-0.010
20435,-0.090,-0.005
20436,-0.100,-0.035
20437,-0.125,-0.025
20438,-0.125,-0.010
20439,-0.105,-0.005
20440,-0.095,0.000
20441,-0.100,-0.005
20442,-0.110,0.005
20443,-0.115,-0.005
20444,-0.115,-0.005
20445,-0.100,0.010
20446,-0.095,-0.005
20447,-0.100,0.010
20448,-0.105,-0.010
20449,-0.125,-0.010
20450,-0.125,0.000
20451,-0.110,0.020
20452,-0.095,0.005
20453,-0.095,-0.005
20454,-0.110,-0.005
20455,-0.140,-0.010
20456,-0.120,0.000
20457,-0.110,0.010
20458,-0.115,0.000
20459,-0.105,-0.005
20460,-0.130,-0.020
20461,-0.140,-0.010
20462,-0.135,-0.010
20463,-0.130,0.005
20464,-0.110,0.000
20465,-0.125,-0.005
20466,-0.140,-0.020
20467,-0.155,-0.005
20468,-0.150,-0.020
20469,-0.135,-0.005
20470,-0.135,0.005
20471,-0.150,-0.010
20472,-0.155,-0.015
20473,-0.180,-0.010
20474,-0.165,-0.010
20475,-0.155,-0.005
20476,-0.140,-0.005
20477,-0.130,-0.020
20478,-0.145,-0.040
20479,-0.170,-0.045
20480,-0.175,-0.035
20481,-0.155,-0.030
20482,-0.160,-0.025
20483,-0.160,-0.040
20484,-0.170,-0.055
20485,-0.175,-0.050
20486,-0.180,-0.020
20487,-0.160,-0.015
20488,-0.165,-0.020
20489,-0.165,-0.040
20490,-0.175,-0.040
20491,-0.190,-0.050
20492,-0.175,-0.040
20493,-0.170,-0.030
20494,-0.165,-0.025
20495,-0.175,-0.025
20496,-0.175,-0.045
20497,-0.190,-0.055
20498,-0.180,-0.045
20499,-0.165,-0.050
20500,-0.160,-0.040
20501,-0.165,-0.055
20502,-0.180,-0.055
20503,-0.185,-0.055
20504,-0.180,-0.035
20505,-0.180,-0.035
20506,-0.170,-0.030
20507,-0.170,-0.035
20508,-0.175,-0.050
20509,-0.195,-0.045
20510,-0.210,-0.040
20511,-0.185,-0.025
20512,-0.165,-0.030
20513,-0.165,-0.050
20514,-0.185,-0.060
20515,-0.205,-0.065
20516,-0.220,-0.040
20517,-0.200,-0.030
20518,-0.180,-0.030
20519,-0.195,-0.020
20520,-0.195,-0.050
20521,-0.220,-0.050
20522,-0.200,-0.045
20523,-0.205,-0.035
20524,-0.170,-0.040
20525,-0.195,-0.035
20526,-0.190,-0.050
20527,-0.200,-0.040
20528,-0.210,-0.030
20529,-0.205,-0.035
20530,-0.175,-0.030
20531,-0.185,-0.040
20532,-0.205,-0.050
20533,-0.215,-0.050
20534,-0.215,-0.035
20535,-0.210,-0.015
20536,-0.185,-0.030
20537,-0.190,-0.035
20538,-0.210,-0.050
20539,-0.225,-0.055
20540,-0.210,-0.040
20541,-0.180,-0.030
20542,-0.180,-0.030
20543,-0.170,-0.030
20544,-0.185,-0.035
20545,-0.165,-0.040
20546,-0.160,-0.025
20547,-0.150,-0.005
20548,-0.135,0.000
20549,-0.135,-0.005
20550,-0.155,-0.005
20551,-0.170,0.005
20552,-0.155,0.015
20553,-0.130,0.035
20554,-0.105,0.025
20555,-0.105,0.020
20556,-0.115,0.005
20557,-0.125,0.010
20558,-0.150,0.030
20559,-0.125,0.035
20560,-0.110,0.035
20561,-0.130,0.030
20562,-0.145,0.005
20563,-0.175,0.000
20564,-0.190,0.005
20565,-0.170,0.020
20566,-0.180,0.010
20567,-0.165,-0.005
20568,-0.185,-0.020
20569,-0.195,-0.005
20570,-0.190,0.010
20571,-0.170,0.015
20572,-0.180,0.020
20573,-0.165,0.010
20574,-0.175,0.005
20575,-0.170,0.000
20576,-0.165,0.005
20577,-0.155,0.000
20578,-0.155,-0.015
20579,-0.155,-0.040
20580,-0.200,-0.060
20581,-0.220,-0.065
20582,-0.220,-0.040
20583,-0.210,-0.010
20584,-0.200,-0.020
20585,-0.210,-0.030
20586,-0.210,-0.045
20587,-0.230,-0.045
20588,-0.225,-0.020
20589,-0.225,-0.020
20590,-0.205,-0.030
20591,-0.210,-0.035
20592,-0.225,-0.060
20593,-0.225,-0.040
20594,-0.230,-0.020
20595,-0.210,-0.005
20596,-0.205,-0.015
20597,-0.205,-0.035
20598,-0.240,-0.045
20599,-0.240,-0.045
20600,-0.235,-0.030
20601,-0.220,-0.015
20602,-0.210,0.000
20603,-0.200,-0.005
20604,-0.210,-0.035
20605,-0.225,-0.040
20606,-0.230,-0.020
20607,-0.225,-0.005
20608,-0.210,0.005
20609,-0.205,0.000
20610,-0.205,-0.010
20611,-0.205,-0.005
20612,-0.210,0.015
20613,-0.195,0.040
20614,-0.175,0.060
20615,-0.175,0.065
20616,-0.175,0.085
20617,-0.170,0.140
20618,-0.155,0.225
20619,-0.120,0.290
20620,-0.085,0.350
20621,-0.070,0.405
20622,-0.105,0.480
20623,-0.170,0.605
20624,-0.225,0.780
20625,-0.285,0.955
20626,-0.310,1.110
20627,-0.380,1.245
20628,-0.475,1.355
20629,-0.570,1.510
20630,-0.615,1.705
20631,-0.590,1.910
20632,-0.500,2.080
20633,-0.395,2.125
20634,-0.265,2.030
20635,-0.145,1.765
20636,-0.025,1.340
20637,0.025,0.880
20638,-0.070,0.480
20639,-0.270,0.210
20640,-0.470,0.045
20641,-0.595,-0.025
20642,-0.600,-0.040
20643,-0.580,0.005
20644,-0.505,0.005
20645,-0.410,-0.015
20646,-0.325,-0.030
20647,-0.270,-0.035
20648,-0.225,-0.030
20649,-0.200,-0.040
20650,-0.180,-0.070
20651,-0.170,-0.110
20652,-0.185,-0.130
20653,-0.190,-0.120
20654,-0.185,-0.125
20655,-0.170,-0.110
20656,-0.150,-0.110
20657,-0.160,-0.125
20658,-0.160,-0.130
20659,-0.180,-0.140
20660,-0.160,-0.120
20661,-0.150,-0.130
20662,-0.115,-0.110
20663,-0.125,-0.115
20664,-0.120,-0.135
20665,-0.140,-0.135
20666,-0.140,-0.135
20667,-0.115,-0.115
20668,-0.100,-0.125
20669,-0.115,-0.125
20670,-0.125,-0.155
20671,-0.145,-0.145
20672,-0.130,-0.140
20673,-0.115,-0.110
20674,-0.105,-0.125
20675,-0.105,-0.145
20676,-0.125,-0.150
20677,-0.140,-0.150
20678,-0.130,-0.140
20679,-0.115,-0.120
20680,-0.120,-0.125
20681,-0.120,-0.145
20682,-0.125,-0.160
20683,-0.130,-0.155
20684,-0.130,-0.150
20685,-0.100,-0.145
20686,-0.110,-0.145
20687,-0.115,-0.155
20688,-0.110,-0.165
20689,-0.120,-0.165
20690,-0.120,-0.150
20691,-0.100,-0.145
20692,-0.095,-0.145
20693,-0.095,-0.155
20694,-0.105,-0.175
20695,-0.115,-0.170
20696,-0.105,-0.170
20697,-0.085,-0.140
20698,-0.080,-0.155
20699,-0.075,-0.150
20700,-0.120,-0.175
20701,-0.110,-0.170
20702,-0.105,-0.170
20703,-0.085,-0.155
20704,-0.080,-0.160
20705,-0.085,-0.165
20706,-0.095,-0.175
20707,-0.100,-0.160
20708,-0.090,-0.160
20709,-0.070,-0.150
20710,-0.055,-0.140
20711,-0.055,-0.145
20712,-0.055,-0.155
20713,-0.060,-0.170
20714,-0.065,-0.155
20715,-0.055,-0.145
20716,-0.030,-0.135
20717,-0.030,-0.145
20718,-0.040,-0.150
20719,-0.040,-0.155
20720,-0.040,-0.130
20721,-0.020,-0.135
20722,-0.025,-0.125
20723,-0.005,-0.130
20724,-0.025,-0.140
20725,-0.030,-0.125
20726,-0.015,-0.110
20727,-0.015,-0.100
20728,0.005,-0.075
20729,0.005,-0.080
20730,0.000,-0.095
20731,-0.015,-0.065
20732,0.005,-0.050
20733,0.025,-0.015
20734,0.045,-0.005
20735,0.035,-0.005
20736,0.035,-0.005
20737,0.020,0.005
20738,0.030,0.035
20739,0.030,0.055
20740,0.065,0.080
20741,0.060,0.085
20742,0.045,0.105
20743,0.040,0.115
20744,0.040,0.145
20745,0.070,0.160
20746,0.085,0.175
20747,0.080,0.175
20748,0.060,0.175
20749,0.050,0.190
20750,0.050,0.200
20751,0.060,0.220
20752,0.065,0.215
20753,0.040,0.195
20754,0.035,0.180
20755,0.000,0.170
20756,-0.005,0.175
20757,0.000,0.190
20758,-0.015,0.165
20759,-0.025,0.155
20760,-0.040,0.135
20761,-0.070,0.125
20762,-0.065,0.120
20763,-0.065,0.125
20764,-0.080,0.120
20765,-0.080,0.095
20766,-0.095,0.075
20767,-0.105,0.055
20768,-0.125,0.075
20769,-0.115,0.080
20770,-0.100,0.080
20771,-0.105,0.065
20772,-0.125,0.040
20773,-0.155,0.040
20774,-0.150,0.040
20775,-0.135,0.060
20776,-0.125,0.055
20777,-0.140,0.040
20778,-0.150,0.030
20779,-0.170,0.035
20780,-0.165,0.045
20781,-0.150,0.060
20782,-0.135,0.055
20783,-0.140,0.035
20784,-0.160,0.010
20785,-0.175,0.025
20786,-0.165,0.030
20787,-0.155,0.040
20788,-0.150,0.040
20789,-0.150,0.025
20790,-0.155,0.005
20791,-0.170,0.010
20792,-0.160,0.015
20793,-0.150,0.035
20794,-0.125,0.030
20795,-0.145,0.015
20796,-0.170,0.010
20797,-0.180,-0.005
20798,-0.175,0.010
20799,-0.160,0.015
20800,-0.145,0.010
20801,-0.155,0.010
20802,-0.155,-0.005
20803,-0.160,-0.005
20804,-0.160,0.015
20805,-0.155,0.015
20806,-0.140,0.005
20807,-0.160,-0.005
20808,-0.170,-0.020
20809,-0.185,-0.020
20810,-0.180,-0.005
20811,-0.175,0.015
20812,-0.145,0.010
20813,-0.145,-0.005
20814,-0.160,-0.015
20815,-0.165,-0.010
20816,-0.160,-0.015
20817,-0.145,-0.005
20818,-0.145,-0.010
20819,-0.150,-0.010
20820,-0.180,-0.015
20821,-0.170,-0.015
20822,-0.160,0.000
20823,-0.135,0.005
20824,-0.135,0.000
20825,-0.130,-0.010
20826,-0.155,-0.015
20827,-0.155,-0.010
20828,-0.155,0.000
20829,-0.140,0.015
20830,-0.135,0.005
20831,-0.125,-0.005
20832,-0.150,-0.005
20833,-0.170,-0.015
20834,-0.165,0.005
20835,-0.150,0.005
20836,-0.150,0.005
20837,-0.140,0.010
20838,-0.145,-0.005
20839,-0.160,-0.005
20840,-0.170,0.005
20841,-0.160,0.020
20842,-0.160,0.015
20843,-0.175,0.020
20844,-0.165,-0.020
20845,-0.195,-0.015
20846,-0.185,-0.010
20847,-0.175,0.015
20848,-0.155,0.020
20849,-0.160,0.005
20850,-0.170,-0.010
20851,-0.180,-0.005
20852,-0.180,0.000
20853,-0.170,0.020
20854,-0.160,0.005
20855,-0.160,-0.005
20856,-0.175,-0.010
20857,-0.185,-0.010
20858,-0.195,-0.005
20859,-0.165,0.010
20860,-0.160,0.000
20861,-0.190,-0.015
20862,-0.185,-0.015
20863,-0.205,-0.010
20864,-0.195,-0.005
20865,-0.195,0.000
20866,-0.180,0.000
20867,-0.185,-0.005
20868,-0.195,-0.020
20869,-0.215,-0.015
20870,-0.210,-0.005
20871,-0.200,0.005
20872,-0.180,-0.005
20873,-0.200,0.000
20874,-0.195,-0.015
20875,-0.195,-0.020
20876,-0.200,-0.005
20877,-0.190,0.005
20878,-0.190,0.000
20879,-0.185,-0.005
20880,-0.200,-0.025
20881,-0.210,-0.010
20882,-0.210,0.000
20883,-0.205,0.015
20884,-0.190,0.000
20885,-0.200,-0.010
20886,-0.200,-0.035
20887,-0.195,-0.025
20888,-0.200,-0.010
20889,-0.190,0.000
20890,-0.185,0.005
20891,-0.185,-0.015
20892,-0.200,-0.010
20893,-0.200,-0.015
20894,-0.205,-0.010
20895,-0.200,0.000
20896,-0.180,0.010
20897,-0.195,0.000
20898,-0.190,-0.010
20899,-0.210,-0.015
20900,-0.220,-0.005
20901,-0.190,0.005
20902,-0.185,0.005
20903,-0.180,0.000
20904,-0.190,-0.015
20905,-0.220,-0.005
20906,-0.210,0.005
20907,-0.185,0.005
20908,-0.180,0.010
20909,-0.175,-0.010
20910,-0.205,-0.005
20911,-0.200,-0.005
20912,-0.210,0.010
20913,-0.200,0.000
20914,-0.185,0.005
20915,-0.190,-0.005
20916,-0.210,-0.015
20917,-0.215,-0.015
20918,-0.205,0.005
20919,-0.195,0.010
20920,-0.185,0.005
20921,-0.190,0.010
20922,-0.200,0.000
20923,-0.210,0.000
20924,-0.205,0.000
20925,-0.190,0.015
20926,-0.175,0.020
20927,-0.175,0.005
20928,-0.175,-0.005
20929,-0.190,0.000
20930,-0.190,0.015
20931,-0.170,0.020
20932,-0.160,0.020
20933,-0.145,0.020
20934,-0.135,0.025
20935,-0.145,0.025
20936,-0.125,0.050
20937,-0.100,0.060
20938,-0.110,0.060
20939,-0.130,0.050
20940,-0.130,0.045
20941,-0.120,0.050
20942,-0.125,0.065
20943,-0.100,0.080
20944,-0.080,0.085
20945,-0.095,0.085
20946,-0.115,0.060
20947,-0.120,0.060
20948,-0.125,0.060
20949,-0.125,0.060
20950,-0.125,0.070
20951,-0.135,0.030
20952,-0.155,0.025
20953,-0.170,0.025
20954,-0.170,0.045
20955,-0.160,0.050
20956,-0.160,0.060
20957,-0.160,0.055
20958,-0.180,0.040
20959,-0.180,0.040
20960,-0.170,0.075
20961,-0.160,0.080
20962,-0.130,0.070
20963,-0.120,0.060
20964,-0.110,0.045
20965,-0.115,0.035
20966,-0.125,0.035
20967,-0.115,0.045
20968,-0.110,0.025
20969,-0.135,0.020
20970,-0.155,0.010
20971,-0.190,0.005
20972,-0.190,0.020
20973,-0.190,0.035
20974,-0.170,0.030
20975,-0.165,0.030
20976,-0.185,0.005
20977,-0.200,0.005
20978,-0.195,0.010
20979,-0.185,0.045
20980,-0.170,0.040
20981,-0.180,0.030
20982,-0.180,0.015
20983,-0.200,0.015
20984,-0.190,0.025
20985,-0.190,0.035
20986,-0.185,0.040
20987,-0.185,0.040
20988,-0.190,0.025
20989,-0.215,0.020
20990,-0.195,0.030
20991,-0.185,0.035
20992,-0.175,0.030
20993,-0.175,0.020
20994,-0.175,0.010
20995,-0.185,0.020
20996,-0.170,0.025
20997,-0.170,0.035
20998,-0.150,0.050
20999,-0.155,0.030
21000,-0.170,0.025
21001,-0.180,0.035
21002,-0.185,0.050
21003,-0.160,0.060
21004,-0.145,0.080
21005,-0.145,0.075
21006,-0.155,0.095
21007,-0.165,0.125
21008,-0.140,0.170
21009,-0.125,0.220
21010,-0.090,0.275
21011,-0.095,0.325
21012,-0.085,0.355
21013,-0.080,0.415
21014,-0.110,0.520
21015,-0.150,0.640
21016,-0.215,0.790
21017,-0.270,0.925
21018,-0.325,1.055
21019,-0.385,1.210
21020,-0.455,1.395
21021,-0.535,1.560
21022,-0.570,1.735
21023,-0.585,1.930
21024,-0.550,2.105
21025,-0.460,2.225
21026,-0.340,2.230
21027,-0.190,2.080
21028,-0.055,1.715
21029,0.015,1.210
21030,-0.005,0.765
21031,-0.145,0.455
21032,-0.325,0.240
21033,-0.465,0.120
21034,-0.540,0.050
21035,-0.555,0.025
21036,-0.525,0.020
21037,-0.460,0.015
21038,-0.340,0.025
21039,-0.235,0.045
21040,-0.160,0.030
21041,-0.135,0.000
21042,-0.140,-0.030
21043,-0.135,-0.050
21044,-0.135,-0.060
21045,-0.125,-0.040
21046,-0.115,-0.055
21047,-0.115,-0.070
21048,-0.115,-0.090
21049,-0.105,-0.085
21050,-0.085,-0.080
21051,-0.060,-0.085
21052,-0.040,-0.080
21053,-0.050,-0.085
21054,-0.065,-0.095
21055,-0.065,-0.105
21056,-0.060,-0.090
21057,-0.040,-0.080
21058,-0.025,-0.090
21059,-0.040,-0.100
21060,-0.045,-0.115
21061,-0.050,-0.110
21062,-0.055,-0.100
21063,-0.055,-0.105
21064,-0.040,-0.090
21065,-0.035,-0.115
21066,-0.050,-0.130
21067,-0.070,-0.120
21068,-0.045,-0.110
21069,-0.035,-0.105
21070,-0.030,-0.115
21071,-0.035,-0.135
21072,-0.025,-0.140
21073,-0.025,-0.140
21074,-0.025,-0.115
21075,-0.005,-0.120
21076,0.020,-0.125
21077,0.010,-0.130
21078,0.000,-0.145
21079,0.005,-0.140
21080,0.025,-0.130
21081,0.030,-0.120
21082,0.045,-0.125
21083,0.040,-0.135
21084,0.025,-0.145
21085,0.025,-0.145
21086,0.040,-0.130
21087,0.055,-0.120
21088,0.055,-0.125
21089,0.045,-0.135
21090,0.035,-0.145
21091,0.040,-0.140
21092,0.045,-0.135
21093,0.060,-0.120
21094,0.065,-0.140
21095,0.060,-0.135
21096,0.070,-0.150
21097,0.055,-0.145
21098,0.075,-0.125
21099,0.090,-0.100
21100,0.105,-0.105
21101,0.115,-0.125
21102,0.105,-0.135
21103,0.090,-0.130
21104,0.100,-0.115
21105,0.130,-0.100
21106,0.140,-0.090
21107,0.140,-0.100
21108,0.125,-0.110
21109,0.125,-0.100
21110,0.140,-0.075
21111,0.155,-0.065
21112,0.165,-0.060
21113,0.160,-0.045
21114,0.145,-0.060
21115,0.150,-0.035
21116,0.160,-0.015
21117,0.185,0.015
21118,0.205,0.015
21119,0.205,0.025
21120,0.210,0.020
21121,0.205,0.035
21122,0.210,0.060
21123,0.225,0.095
21124,0.245,0.100
21125,0.250,0.120
21126,0.240,0.130
21127,0.230,0.135
21128,0.245,0.170
21129,0.265,0.210
21130,0.260,0.210
21131,0.260,0.230
21132,0.255,0.215
21133,0.235,0.240
21134,0.245,0.255
21135,0.255,0.265
21136,0.260,0.260
21137,0.240,0.250
21138,0.210,0.235
21139,0.190,0.225
21140,0.195,0.245
21141,0.195,0.240
21142,0.185,0.215
21143,0.165,0.195
21144,0.140,0.170
21145,0.120,0.165
21146,0.095,0.165
21147,0.100,0.160
21148,0.090,0.150
21149,0.085,0.120
21150,0.060,0.090
21151,0.050,0.090
21152,0.040,0.080
21153,0.040,0.105
21154,0.045,0.085
21155,0.030,0.075
21156,0.010,0.055
21157,0.005,0.050
21158,0.010,0.050
21159,0.020,0.065
21160,0.030,0.060
21161,0.010,0.055
21162,0.000,0.035
21163,-0.005,0.045
21164,-0.005,0.045
21165,-0.005,0.055
21166,0.000,0.060
21167,-0.005,0.045
21168,-0.035,0.015
21169,-0.030,0.030
21170,-0.020,0.035
21171,-0.010,0.040
21172,-0.015,0.040
21173,-0.020,0.030
21174,-0.025,0.015
21175,-0.040,0.020
21176,-0.035,0.020
21177,-0.030,0.025
21178,-0.010,0.035
21179,-0.025,0.030
21180,-0.040,0.015
21181,-0.050,0.005
21182,-0.050,0.005
21183,-0.020,0.020
21184,-0.025,0.005
21185,-0.035,-0.010
21186,-0.040,-0.015
21187,-0.045,-0.015
21188,-0.035,0.000
21189,-0.035,0.010
21190,-0.015,0.005
21191,-0.025,-0.015
21192,-0.025,-0.020
21193,-0.055,-0.020
21194,-0.045,-0.010
21195,-0.025,0.005
21196,-0.025,-0.005
21197,-0.030,-0.010
21198,-0.045,-0.010
21199,-0.055,-0.010
21200,-0.040,0.000
21201,-0.035,0.000
21202,-0.040,-0.010
21203,-0.035,-0.015
21204,-0.045,-0.035
21205,-0.070,-0.015
21206,-0.050,0.000
21207,-0.045,0.010
21208,-0.030,-0.005
21209,-0.030,-0.010
21210,-0.045,-0.015
21211,-0.060,-0.015
21212,-0.045,0.000
21213,-0.035,0.010
21214,-0.020,0.010
21215,-0.035,-0.005
21216,-0.040,-0.005
21217,-0.065,-0.005
21218,-0.040,0.005
21219,-0.040,0.020
21220,-0.020,0.015
21221,-0.025,0.010
21222,-0.030,-0.005
21223,-0.045,-0.005
21224,-0.045,0.020
21225,-0.040,0.020
21226,-0.025,0.015
21227,-0.040,0.000
21228,-0.045,-0.005
21229,-0.065,-0.005
21230,-0.060,0.005
21231,-0.045,0.020
21232,-0.060,0.030
21233,-0.050,0.005
21234,-0.060,0.000
21235,-0.075,-0.010
21236,-0.065,0.005
21237,-0.060,0.000
21238,-0.060,-0.005
21239,-0.060,-0.005
21240,-0.075,-0.015
21241,-0.100,-0.025
21242,-0.085,0.005
21243,-0.075,-0.005
21244,-0.045,0.005
21245,-0.060,-0.010
21246,-0.080,-0.035
21247,-0.085,-0.025
21248,-0.090,-0.010
21249,-0.090,0.000
21250,-0.070,0.010
21251,-0.070,-0.010
21252,-0.085,-0.025
21253,-0.095,-0.030
21254,-0.090,-0.025
21255,-0.090,-0.015
21256,-0.070,-0.015
21257,-0.085,-0.020
21258,-0.095,-0.040
21259,-0.115,-0.025
21260,-0.100,-0.025
21261,-0.100,-0.015
21262,-0.090,0.000
21263,-0.100,-0.030
21264,-0.115,-0.045
21265,-0.120,-0.025
21266,-0.120,-0.025
21267,-0.115,-0.015
21268,-0.110,-0.025
21269,-0.120,-0.035
21270,-0.135,-0.050
21271,-0.155,-0.045
21272,-0.135,-0.035
21273,-0.135,-0.020
21274,-0.110,-0.035
21275,-0.110,-0.035
21276,-0.125,-0.055
21277,-0.135,-0.045
21278,-0.140,-0.030
21279,-0.115,-0.015
21280,-0.090,-0.020
21281,-0.105,-0.030
21282,-0.110,-0.030
21283,-0.120,-0.020
21284,-0.105,-0.015
21285,-0.085,-0.010
21286,-0.100,-0.020
21287,-0.100,-0.030
21288,-0.120,-0.045
21289,-0.130,-0.040
21290,-0.115,-0.020
21291,-0.105,-0.010
21292,-0.085,-0.005
21293,-0.095,-0.010
21294,-0.110,-0.040
21295,-0.130,-0.040
21296,-0.115,-0.010
21297,-0.110,0.000
21298,-0.100,-0.005
21299,-0.105,-0.015
21300,-0.115,-0.025
21301,-0.140,-0.040
21302,-0.135,-0.020
21303,-0.120,-0.010
21304,-0.110,-0.010
21305,-0.120,-0.015
21306,-0.130,-0.010
21307,-0.135,-0.025
21308,-0.125,-0.010
21309,-0.105,-0.010
21310,-0.100,-0.010
21311,-0.110,-0.010
21312,-0.125,-0.025
21313,-0.115,-0.015
21314,-0.110,-0.015
21315,-0.100,0.000
21316,-0.090,-0.005
21317,-0.070,-0.015
21318,-0.070,-0.015
21319,-0.095,-0.015
21320,-0.070,0.000
21321,-0.055,0.020
21322,-0.045,0.015
21323,-0.050,0.030
21324,-0.070,0.010
21325,-0.070,0.020
21326,-0.060,0.035
21327,-0.040,0.050
21328,-0.015,0.050
21329,-0.025,0.040
21330,-0.040,0.030
21331,-0.065,0.035
21332,-0.075,0.035
21333,-0.050,0.055
21334,-0.050,0.025
21335,-0.060,0.010
21336,-0.105,0.000
21337,-0.125,0.000
21338,-0.115,0.010
21339,-0.090,0.025
21340,-0.080,0.035
21341,-0.090,0.015
21342,-0.085,0.010
21343,-0.100,0.020
21344,-0.100,0.025
21345,-0.080,0.030
21346,-0.095,0.040
21347,-0.075,0.020
21348,-0.090,0.000
21349,-0.100,-0.010
21350,-0.100,-0.010
21351,-0.100,-0.010
21352,-0.105,-0.015
21353,-0.140,-0.030
21354,-0.170,-0.025
21355,-0.165,-0.020
21356,-0.155,-0.010
21357,-0.150,-0.015
21358,-0.135,-0.020
21359,-0.145,-0.025
21360,-0.160,-0.050
21361,-0.160,-0.025
21362,-0.160,-0.025
21363,-0.140,-0.015
21364,-0.130,-0.010
21365,-0.130,-0.030
21366,-0.160,-0.040
21367,-0.140,-0.035
21368,-0.150,-0.035
21369,-0.145,-0.015
21370,-0.145,-0.005
21371,-0.135,-0.015
21372,-0.140,-0.030
21373,-0.165,-0.030
21374,-0.170,-0.010
21375,-0.155,0.000
21376,-0.140,0.000
21377,-0.145,-0.025
21378,-0.155,-0.020
21379,-0.165,-0.010
21380,-0.165,0.005
21381,-0.145,0.020
21382,-0.135,0.010
21383,-0.145,0.000
21384,-0.155,0.020
21385,-0.165,0.055
21386,-0.140,0.100
21387,-0.110,0.170
21388,-0.070,0.235
21389,-0.045,0.275
21390,-0.025,0.345
21391,-0.050,0.440
21392,-0.095,0.600
21393,-0.160,0.775
21394,-0.215,0.950
21395,-0.305,1.095
21396,-0.405,1.240
21397,-0.500,1.395
21398,-0.575,1.605
21399,-0.560,1.825
21400,-0.475,1.995
21401,-0.350,2.050
21402,-0.190,1.920
21403,-0.065,1.580
21404,0.035,1.095
21405,0.055,0.610
21406,-0.085,0.275
21407,-0.315,0.060
21408,-0.515,-0.040
21409,-0.600,-0.065
21410,-0.555,-0.055
21411,-0.490,-0.030
21412,-0.375,-0.020
21413,-0.260,-0.040
21414,-0.190,-0.070
21415,-0.150,-0.070
21416,-0.140,-0.060
21417,-0.115,-0.055
21418,-0.095,-0.080
21419,-0.100,-0.110
21420,-0.105,-0.125
21421,-0.105,-0.130
21422,-0.090,-0.125
21423,-0.075,-0.115
21424,-0.070,-0.125
21425,-0.060,-0.120
21426,-0.070,-0.145
21427,-0.080,-0.155
